,Country,Year,Unweighted_Temp,Pop_Weighted_Temp,Ag_Weighted_Temp,Ag_Weighted_Temp_Change,ln_GDP_Change,ln_TFP_Change
7287,BLR,1987,6.448672567584883,,4.449920789196651,-1.620115304525246,,-0.0028110094390232
7288,BLR,1988,7.021902659012319,,6.505737789915755,2.055817000719104,,-0.0944763820009999
7289,BLR,1989,7.779351037611047,,8.245989238552239,1.7402514486364842,,0.1501312279516007
7290,BLR,1990,7.77359883025684,,7.832607651224623,-0.4133815873276161,,-0.0653201767787381
7291,BLR,1991,6.595059003285338,6.67,7.069586499157107,-0.7630211520675161,,0.0615329104744892
7292,BLR,1992,3.935840720728391,6.91,7.239210303039687,0.1696238038825797,-0.10091459242860168,-0.1424680118248336
7293,BLR,1993,5.4081120932183495,5.75,6.170092611802352,-1.0691176912373344,-0.07902073517784558,0.1502261427872637
7294,BLR,1994,2.674262531722585,6.5,6.779103713862934,0.609011102060582,-0.12438033740716392,-0.104575743440292
7295,BLR,1995,3.5377581084647076,6.78,7.0467128082052435,0.2676090943423093,-0.10993364526642324,0.0250470057616016
7296,BLR,1996,6.697787602962289,5.43,5.772360990333316,-1.2743518178719278,0.027381525987461686,0.014408405984259
7297,BLR,1997,7.5007374552312,6.11,6.29877601195281,0.5264150216194938,0.10824579646519439,-0.0782821587880437
7298,BLR,1998,6.794542779514134,6.24,6.4889334717487905,0.1901574597959809,0.08064958271925704,0.0068178900509758
7299,BLR,1999,10.19963126048269,7.44,7.812992144107134,1.3240586723583432,0.03324264162773716,0.0018211661196838
7300,BLR,2000,7.118436591941479,7.73,7.997070568413588,0.1840784243064543,0.05623578848618038,0.0053345210202149
7301,BLR,2001,5.559070789856851,6.69,7.060757959245474,-0.9363126091681142,0.04645517109964459,0.032239176782312
7302,BLR,2002,3.586725673338838,7.36,7.755305535611048,0.694547576365574,0.04915756095127932,0.0271757901330627
7303,BLR,2003,3.307227145523322,6.33,6.6466739587213794,-1.1086315768896684,0.0680705217357378,0.0343819698499894
7304,BLR,2004,3.663790565989583,6.5,6.972839391223236,0.3261654325018561,0.10818252922183547,0.0509181592337588
7305,BLR,2005,4.036873145853137,6.63,7.007749144937488,0.0349097537142526,0.09035722267547541,0.0080708821239232
7306,BLR,2006,5.517182885056538,6.75,7.025508859778576,0.0177597148410875,0.09528008696792512,0.0292490455340237
7307,BLR,2007,7.160177000207622,7.69,7.975557039096811,0.9500481793182348,0.08283978297233219,0.004715184177348
7308,BLR,2008,9.38930678595637,7.89,8.10386413261015,0.1283070935133397,0.09757404695155714,0.0306027285218606
7309,BLR,2009,9.164528025391139,6.92,7.223872635301248,-0.879991497308902,0.0017572491028694515,0.0186157069178154
7310,BLR,2010,5.7594395281093105,6.83,7.0862518766775615,-0.1376207586236866,0.07464528880734633,0.0297592489410387
7311,BLR,2011,6.393952784993872,,7.623437421127496,0.537185544449934,0.0539201948787742,-0.0464926882638767
7312,BLR,2012,5.043879053712016,,6.837833443548246,-0.7856039775792496,0.017057050321476197,0.0648774131121197
7313,BLR,2013,3.61511800130472,,7.666378672711955,0.8285452291637085,0.008850570455695816,-0.022575916533138
7314,UZB,1961,11.463194453357984,,12.81056989263232,,,
7315,UZB,1962,9.488237860289201,,12.141165838703158,-0.6694040539291635,,-0.050197844671632
7316,UZB,1963,10.875824661226941,,12.720694138900754,0.5795283001975964,,0.0484431017293349
7317,UZB,1964,11.806597228918688,,11.138711844052787,-1.5819822948479665,,-0.121652484124648
7318,UZB,1965,12.40512154003631,,12.120018674376572,0.9813068303237849,,0.0260724377828909
7319,UZB,1966,13.488368056433186,,12.677774783300924,0.5577561089243517,,0.0354719523490159
7320,UZB,1967,13.844487842081831,,12.056134256644038,-0.6216405266568863,,-0.0443800885675971
7321,UZB,1968,13.316059020713302,,12.105717042421892,0.0495827857778543,,0.0339323061327094
7322,UZB,1969,12.928515638768046,,10.43082127837449,-1.6748957640474025,,-0.0838402264233941
7323,UZB,1970,12.100434021513339,,12.30112116774342,1.8702998893689295,,0.078009757109223
7324,UZB,1971,13.286805549714103,,12.740301200475963,0.4391800327325441,,-0.0049115383700595
7325,UZB,1972,11.371571186907302,,10.187849119583577,-2.5524520808923867,,-0.0163568904764117
7326,UZB,1973,10.448046865895689,,12.020120508913369,1.8322713893297904,,0.0685110687848435
7327,UZB,1974,13.34835069167376,,11.185207912237535,-0.8349125966758297,,0.0543389669228302
7328,UZB,1975,11.18923610756044,,12.4274148925971,1.2422069803595637,,-0.1091125247633151
7329,UZB,1976,14.343446177737656,,11.270575423778142,-1.1568394688189585,,0.030025398026189
7330,UZB,1977,13.850651058491279,,12.382589646225371,1.112014222447229,,-0.0316130214198482
7331,UZB,1978,14.867925339598328,,12.001153189188573,-0.3814364570368003,,0.0026534771154258
7332,UZB,1979,13.398263882221523,,12.70752842417084,0.7063752349822678,,0.0808166918124779
7333,UZB,1980,11.689930556587784,,12.08933043554697,-0.6181979886238693,,-0.0890652854399096
7334,UZB,1981,12.875260416667318,,12.839229172946732,0.7498987373997625,,0.0376542267260653
7335,UZB,1982,6.158376717972305,,11.707145385925836,-1.1320837870208962,,-0.0303871923566863
7336,UZB,1983,10.587499990849109,,13.530827508333903,1.8236821224080693,,0.0128123110028832
7337,UZB,1984,11.547656253701362,,11.233558305697832,-2.2972692026360733,,-0.136547247354656
7338,UZB,1985,11.11050348567853,,12.31652692632972,1.0829686206318885,,-0.0306593495966085
7339,UZB,1986,13.828906253203352,,12.56633584696092,0.2498089206311995,,-0.0513260571437879
7340,UZB,1987,14.581770841892444,,12.20467932930952,-0.3616565176514008,,-0.0586343130763804
7341,UZB,1988,14.392578124650749,14.48,12.838824586203993,0.6341452568944721,,0.0930827628854418
7342,UZB,1989,14.11597222240137,13.3,12.514706719324613,-0.3241178668793782,0.030347156389289864,-0.044181349609822
7343,UZB,1990,16.415060772227456,14.16,12.913435167624462,0.398728448299849,0.016172859245603632,0.1230029770708123
7344,UZB,1991,11.932725689713456,13.68,12.594725272518131,-0.3187098951063287,-0.004466287013443093,-0.0742369699784415
7345,UZB,1992,9.917795131985459,13.62,12.307953537594814,-0.2867717349233185,-0.11908199890816462,0.1008463389606575
7346,UZB,1993,10.536024310047237,12.91,11.383066614403416,-0.924886923191398,-0.0233648337286958,0.02369622160258
7347,UZB,1994,8.853732640120947,13.66,11.881765419803823,0.4986988054004087,-0.05332194086703623,0.0283370082268579
7348,UZB,1995,12.335503487650497,14.35,13.363542907326956,1.4817774875231322,-0.009078541981992316,0.0108280754620597
7349,UZB,1996,12.970963546559986,13.32,11.90507687951724,-1.4584660278097186,0.016887692296155166,-0.057181836728728
7350,UZB,1997,13.704774303688382,14.41,13.08712569073483,1.1820488112175909,0.05066107210524606,-0.0252392089926578
7351,UZB,1998,15.798220493733742,13.84,12.48878331620473,-0.5983423745301,0.042525380153715986,0.0375987222108999
7352,UZB,1999,17.681206590463663,14.42,13.444745174984384,0.9559618587796556,0.04145171746298004,0.0054412173587348
7353,UZB,2000,13.280338531275957,14.61,13.290013850630778,-0.154731324353607,0.03798511318505504,0.0341634611424215
7354,UZB,2001,13.15941841463468,14.87,13.411323446983747,0.1213095963529706,0.040967438488220154,-0.01333500960017
7355,UZB,2002,9.265104169397901,14.54,13.41777132973315,0.0064478827494003,0.039354950350610096,-0.0158865032747632
7356,UZB,2003,11.375911449547857,14.17,12.48399914042338,-0.9337721893097708,0.0410904148681297,0.0227706612628617
7357,UZB,2004,9.978038206948733,15.23,13.905046379599236,1.4210472391758575,0.07370531460852092,0.0613363687411316
7358,UZB,2005,9.614279518980757,14.69,13.530714299933068,-0.3743320796661677,0.06794520245450641,-0.0068633929413968
7359,UZB,2006,10.973611120829858,14.81,13.167550282424656,-0.3631640175084119,0.0701568804648467,0.0347427211267739
7360,UZB,2007,13.161892354035652,14.69,13.467898233004602,0.3003479505799458,0.09085847338731767,-0.0305268205376121
7361,UZB,2008,16.512499986161444,14.19,12.73391292778341,-0.7339853052211929,0.08601941182546113,0.033502338260833
7362,UZB,2009,15.448133673295777,14.46,13.149928953621655,0.4160160258382461,0.0781935014644759,0.009733792323451
7363,UZB,2010,14.197439239438,15.05,13.85171139012556,0.7017824365039047,0.08140084994395735,0.03034347651342
7364,UZB,2011,12.754644094665608,,12.528539027031654,-1.3231723630939063,0.07957726665978271,0.0370780551107277
7365,UZB,2012,11.318142351849628,,12.621206966177006,0.0926679391453522,0.0788850513020023,0.0148132739838304
7366,UZB,2013,11.021223957844384,,13.978031006272325,1.3568240400953169,0.07716694468575014,0.0372801902461814
7367,BLZ,1961,24.83194454511006,25.76,25.89744483879981,,-5.673483451728295,
7368,BLZ,1962,25.034722248713184,25.19,25.264579427843604,-0.6328654109562066,0.04776734052940412,-0.1770668021858128
7369,BLZ,1963,25.036111142900257,25.26,25.483671187929204,0.2190917600856003,0.048501501754802945,0.0495816970866656
