,Country,Year,Temp,GDP,GDP_change,GDP_Normalized_By_Country,Precipitation
8057,PRY,1971,21.06,1886000000.0,0.029259,-1.0953228879232455,1651.24
8058,PRY,1972,21.9,2011000000.0,0.040093,-1.0574787014339464,1626.12
8059,PRY,1973,21.75,2158000000.0,0.0465822,-1.0129739381225307,1610.43
8060,PRY,1974,21.46,2339000000.0,0.0563956,-0.9581755560860258,1551.9
8061,PRY,1975,21.48,2499000000.0,0.0417104,-0.909734997379723,1530.87
8062,PRY,1976,21.34,2687000000.0,0.0475254,-0.8528173408998172,1127.36
8063,PRY,1977,22.84,2996000000.0,0.0833319,-0.75926651189827,1259.73
8064,PRY,1978,22.45,3356000000.0,0.0874961,-0.6502752548090888,1099.19
8065,PRY,1979,21.78,3754000000.0,0.0851892,-0.5297793650271606,1721.46
8066,PRY,1980,22.04,4194000000.0,0.0829537,-0.3965678285848279,1256.36
8067,PRY,1981,22.21,4578000000.0,0.0590494,-0.28031048768970124,1243.88
8068,PRY,1982,22.31,4514000000.0,-0.0434529,-0.29968671117222234,1557.63
8069,PRY,1983,21.44,4377000000.0,-0.0605981,-0.3411639395644941,1901.11
8070,PRY,1984,22.17,4500000000.0,-0.001802,-0.30392526005902387,1450.05
8071,PRY,1985,22.67,4704000000.0,0.0150944,-0.2421635477084878,1093.82
8072,PRY,1986,22.53,4937000000.0,0.0198341,-0.1716219840924344,1502.39
8073,PRY,1987,21.48,5312000000.0,0.0449715,-0.058089424624537256,1546.78
8074,PRY,1988,21.54,5626000000.0,0.0299188,0.03697517183658195,1162.21
8075,PRY,1989,21.14,6016000000.0,0.0400982,0.15504903368319498,1498.1
8076,PRY,1990,21.57,6264000000.0,0.0140693,0.23013189967796427,1926.67
8077,PRY,1991,22.36,6483000000.0,0.0086454,0.2964349144072162,1308.63
8078,PRY,1992,21.34,6593000000.0,-0.0082212,0.3297377985177994,1863.7
8079,PRY,1993,21.77,6919000000.0,0.0237788,0.4284354368818913,1371.98
8080,PRY,1994,22.62,7287000000.0,0.0280219,0.5398487219063877,1579.83
8081,PRY,1995,22.25,7784000000.0,0.0427973,0.6903172073878406,1238.95
8082,PRY,1996,21.58,7906000000.0,-0.0070071,0.7272531334013965,1855.56
8083,PRY,1997,22.57,8242000000.0,0.0194871,0.8289783066846323,1755.57
8084,PRY,1998,21.77,8247000000.0,-0.0208834,0.8304920741442043,2091.32
8085,PRY,1999,22.16,8135000000.0,-0.0348911,0.7965836830497924,1053.94
8086,PRY,2000,22.18,7946000000.0,-0.0441745,0.7393632730779722,1499.81
8087,PRY,2001,22.75,7880000000.0,-0.0287942,0.7193815426116223,1394.01
8088,PRY,2002,23.02,7878000000.0,-0.0202927,0.7187760356277936,1583.52
8089,PRY,2003,22.51,8219000000.0,0.0225764,0.8220149763706014,1194.83
8090,PRY,2004,22.05,8552000000.0,0.0204303,0.922831889178094,1322.16
8091,PRY,2005,22.33,8735000000.0,0.0021588,0.9782357781984278,1250.69
8092,PRY,2006,22.75,9155000000.0,0.0283904,1.1053922448024727,1491.13
8093,PRY,2007,21.85,9651000000.0,0.0345922,1.2555579767920113,1526.78
8094,PRY,2008,22.06,10260000000.0,0.0437367,1.4399348533678762,1249.38
8095,PRY,2009,22.1,9858000000.0,-0.0581676,1.3182279496182905,1721.09
8096,PRY,2010,21.98,11150000000.0,0.1054968,1.7093854611716854,1575.94
8097,PRY,2011,,11630000000.0,0.0251087,1.8547071372905937,
8098,PRY,2012,,11490000000.0,-0.0297013,1.8123216484225788,
8099,PRY,2013,,13040000000.0,0.1100465,2.281589560889887,
8100,QAT,1960,,,,,
8101,QAT,1961,,,,,
8102,QAT,1962,,,,,
8103,QAT,1963,,,,,
8104,QAT,1964,,,,,
8105,QAT,1965,,,,,
8106,QAT,1966,,,,,
8107,QAT,1967,,,,,
8108,QAT,1968,,,,,
8109,QAT,1969,,,,,
8110,QAT,1970,,,,,
8111,QAT,1971,26.0,,,,26.24
8112,QAT,1972,25.81,,,,80.71
8113,QAT,1973,26.47,,,,28.86
8114,QAT,1974,26.41,,,,63.27
8115,QAT,1975,26.07,,,,80.46
8116,QAT,1976,26.02,,,,159.08
8117,QAT,1977,26.87,,,,90.53
8118,QAT,1978,26.23,,,,24.24
8119,QAT,1979,26.85,,,,87.51
8120,QAT,1980,26.67,,,,60.01
8121,QAT,1981,26.68,,,,50.98
8122,QAT,1982,25.62,,,,166.21
8123,QAT,1983,25.75,,,,65.36
8124,QAT,1984,26.47,,,,35.26
8125,QAT,1985,26.87,,,,5.38
8126,QAT,1986,27.0,,,,26.59
8127,QAT,1987,27.24,,,,47.44
8128,QAT,1988,27.15,,,,137.36
8129,QAT,1989,26.54,,,,34.16
8130,QAT,1990,26.91,,,,31.67
8131,QAT,1991,26.17,,,,61.81
8132,QAT,1992,25.58,,,,96.92
8133,QAT,1993,26.28,,,,96.53
8134,QAT,1994,26.75,,,,47.12
8135,QAT,1995,26.36,,,,246.54
8136,QAT,1996,26.92,,,,100.23
8137,QAT,1997,26.36,,,,257.72
8138,QAT,1998,27.64,,,,104.86
8139,QAT,1999,27.87,,,,44.11
8140,QAT,2000,27.21,30330000000.0,,-1.1298111572225882,76.39
8141,QAT,2001,27.55,31340000000.0,0.0026794,-1.1004837293902172,26.25
8142,QAT,2002,27.47,33580000000.0,0.0400087,-1.0354407211283254,77.83
8143,QAT,2003,27.47,34750000000.0,-0.0129799,-1.0014673641343907,85.12
8144,QAT,2004,27.4,41430000000.0,0.0886051,-0.8074998216391062,66.41
8145,QAT,2005,27.19,44530000000.0,-0.0586807,-0.7174849441338094,71.77
8146,QAT,2006,27.53,56180000000.0,0.0683591,-0.3792032270574521,122.23
8147,QAT,2007,27.6,66290000000.0,-0.0094432,-0.08563857816114545,44.21
8148,QAT,2008,27.42,78000000000.0,-0.0022804,0.2543853623507982,60.45
8149,QAT,2009,27.34,87320000000.0,-0.0275164,0.5250107360118841,78.23
8150,QAT,2010,28.27,101900000000.0,0.0425319,0.9483710308593767,43.19
8151,QAT,2011,,117000000000.0,0.0498106,1.3868305954819513,
8152,QAT,2012,,120000000000.0,-0.0452373,1.473941767261271,
8153,QAT,2013,,126700000000.0,-0.0020104,1.6684900509017508,
8154,ROM,1960,,,,,
8155,ROM,1961,,,,,
8156,ROM,1962,,,,,
8157,ROM,1963,,,,,
8158,ROM,1964,,,,,
8159,ROM,1965,,,,,
8160,ROM,1966,,,,,
8161,ROM,1967,,,,,
8162,ROM,1968,,,,,
8163,ROM,1969,,,,,
8164,ROM,1970,,,,,
8165,ROM,1971,,,,,
8166,ROM,1972,,,,,
8167,ROM,1973,,,,,
8168,ROM,1974,,,,,
8169,ROM,1975,,,,,
8170,ROM,1976,,,,,
8171,ROM,1977,,,,,
8172,ROM,1978,,,,,
8173,ROM,1979,,,,,
8174,ROM,1980,,,,,
8175,ROM,1981,9.01,83130000000.0,-9.8e-05,-0.6131619346421201,633.64
8176,ROM,1982,9.1,86460000000.0,0.0347648,-0.40436653010608914,501.76
8177,ROM,1983,9.51,91730000000.0,0.0559571,-0.07393055956408212,454.11
8178,ROM,1984,9.2,97150000000.0,0.0543567,0.2659106093804488,627.41
8179,ROM,1985,8.01,97050000000.0,-0.0053746,0.25964047711209953,480.03
8180,ROM,1986,9.04,99380000000.0,0.0191711,0.4057345589646377,386.71
8181,ROM,1987,8.59,100200000000.0,0.0040395,0.4571496435651018,414.57
8182,ROM,1988,9.11,99680000000.0,-0.009709,0.42454495576968554,481.06
8183,ROM,1989,9.83,93900000000.0,-0.0642383,0.06213131065909722,384.74
8184,ROM,1990,10.29,88640000000.0,-0.0593709,-0.26767764665607485,251.12
8185,ROM,1991,8.77,77200000000.0,-0.1294264,-0.9849807781552323,344.14
8186,ROM,1992,9.57,70380000000.0,-0.0835239,-1.412603798856653,245.83
8187,ROM,1993,8.79,71440000000.0,0.0163614,-1.3461403968121508,340.9
8188,ROM,1994,10.69,74280000000.0,0.0403882,-1.1680686403910312,340.19
8189,ROM,1995,9.17,79600000000.0,0.0711752,-0.8344976037148496,351.38
8190,ROM,1996,8.74,82790000000.0,0.0421876,-0.6344803843545076,375.16
8191,ROM,1997,8.52,77730000000.0,-0.0600904,-0.9517490771329812,395.53
8192,ROM,1998,9.13,74010000000.0,-0.0470055,-1.1849979975155742,364.14
8193,ROM,1999,10.11,73120000000.0,-0.0105028,-1.2408021747038829,384.3
8194,ROM,2000,10.46,74660000000.0,0.022077,-1.1442421377713041,256.93
8195,ROM,2001,9.61,78900000000.0,0.0691995,-0.8783885295932946,451.15
8196,ROM,2002,10.38,82870000000.0,0.0674135,-0.6294642785398282,456.03
8197,ROM,2003,9.41,87140000000.0,0.0574711,-0.36172963068131403,503.49
8198,ROM,2004,9.48,95090000000.0,0.0930212,0.13674588465245363,621.36
8199,ROM,2005,9.04,99170000000.0,0.0481678,0.39256728120110423,812.3
8200,ROM,2006,9.41,107800000000.0,0.0894953,0.933679695959647,588.76
8201,ROM,2007,10.85,114600000000.0,0.0754882,1.360048690207398,641.22
8202,ROM,2008,10.43,123600000000.0,0.0923436,1.924360594358833,566.83
8203,ROM,2009,10.43,115200000000.0,-0.0620784,1.3976694838174937,611.02
8204,ROM,2010,9.85,114100000000.0,-0.0035014,1.3286980288656516,773.46
8205,ROM,2011,,116700000000.0,0.0277453,1.4917214678427329,
8206,ROM,2012,,117100000000.0,0.0070509,1.51680199691613,
8207,ROM,2013,,121200000000.0,0.0400523,1.7738774199184504,
8208,ROU,1960,,,,,
8209,ROU,1961,,,,,
8210,ROU,1962,,,,,
8211,ROU,1963,,,,,
8212,ROU,1964,,,,,
8213,ROU,1965,,,,,
8214,ROU,1966,,,,,
8215,ROU,1967,,,,,
8216,ROU,1968,,,,,
8217,ROU,1969,,,,,
8218,ROU,1970,,,,,
8219,ROU,1971,,,,,
8220,ROU,1972,,,,,
8221,ROU,1973,,,,,
8222,ROU,1974,,,,,
8223,ROU,1975,,,,,
8224,ROU,1976,,,,,
8225,ROU,1977,,,,,
8226,ROU,1978,,,,,
8227,ROU,1979,,,,,
8228,ROU,1980,,,,,
8229,ROU,1981,,,,,
8230,ROU,1982,,,,,
8231,ROU,1983,,,,,
8232,ROU,1984,,,,,
8233,ROU,1985,,,,,
8234,ROU,1986,,,,,
8235,ROU,1987,,,,,
8236,ROU,1988,,,,,
8237,ROU,1989,,,,,
8238,ROU,1990,,,,,
8239,ROU,1991,,,,,
8240,ROU,1992,,,,,
8241,ROU,1993,,,,,
8242,ROU,1994,,,,,
8243,ROU,1995,,,,,
8244,ROU,1996,,,,,
8245,ROU,1997,,,,,
8246,ROU,1998,,,,,
8247,ROU,1999,,,,,
8248,ROU,2000,,,,,
8249,ROU,2001,,,,,
8250,ROU,2002,,,,,
8251,ROU,2003,,,,,
8252,ROU,2004,,,,,
8253,ROU,2005,,,,,
8254,ROU,2006,,,,,
8255,ROU,2007,,,,,
8256,ROU,2008,,,,,
8257,ROU,2009,,,,,
8258,ROU,2010,,,,,
8259,ROU,2011,,,,,
8260,ROU,2012,,,,,
8261,ROU,2013,,,,,
8262,RUS,1960,,,,,
8263,RUS,1961,,,,,
8264,RUS,1962,,,,,
8265,RUS,1963,,,,,
8266,RUS,1964,,,,,
8267,RUS,1965,,,,,
8268,RUS,1966,,,,,
8269,RUS,1967,,,,,
8270,RUS,1968,,,,,
8271,RUS,1969,,,,,
8272,RUS,1970,,,,,
8273,RUS,1971,,,,,
8274,RUS,1972,,,,,
8275,RUS,1973,,,,,
8276,RUS,1974,,,,,
8277,RUS,1975,,,,,
8278,RUS,1976,,,,,
8279,RUS,1977,,,,,
8280,RUS,1978,,,,,
8281,RUS,1979,,,,,
8282,RUS,1980,,,,,
8283,RUS,1981,,,,,
8284,RUS,1982,,,,,
8285,RUS,1983,,,,,
8286,RUS,1984,,,,,
8287,RUS,1985,,,,,
8288,RUS,1986,,,,,
8289,RUS,1987,,,,,
8290,RUS,1988,,,,,
8291,RUS,1989,,,,,
8292,RUS,1990,4.7,843000000000.0,-0.0343171,0.7111113765510098,648.7
8293,RUS,1991,4.45,800500000000.0,-0.0540238,0.45953022984016717,549.92
8294,RUS,1992,3.96,684200000000.0,-0.1574546,-0.22891417868856198,531.47
8295,RUS,1993,3.12,624900000000.0,-0.0895376,-0.5799438728051023,594.14
8296,RUS,1994,3.43,546300000000.0,-0.1330893,-1.045221005310331,595.97
8297,RUS,1995,5.33,523700000000.0,-0.0410028,-1.1790029797965673,537.6
8298,RUS,1996,3.35,504800000000.0,-0.0367931,-1.2908825956279772,475.44
8299,RUS,1997,3.77,511900000000.0,0.0155562,-1.2488537452362836,577.14
8300,RUS,1998,3.78,484800000000.0,-0.0528012,-1.4092737234919033,576.94
8301,RUS,1999,4.55,515800000000.0,0.0651281,-1.225767475302818,538.35
8302,RUS,2000,4.59,567400000000.0,0.0995163,-0.9203183654138892,605.01
8303,RUS,2001,4.28,596300000000.0,0.0539068,-0.7492431856505163,603.4
8304,RUS,2002,4.48,624600000000.0,0.0502476,-0.5817197397230611,516.83
8305,RUS,2003,4.16,670100000000.0,0.0755259,-0.31237992383262975,489.36
8306,RUS,2004,4.53,718200000000.0,0.0751685,-0.027649261319887937,553.72
8307,RUS,2005,4.66,764000000000.0,0.0667418,0.2434664214885024,493.67
8308,RUS,2006,3.96,826300000000.0,0.0827688,0.6122547847846316,531.42
8309,RUS,2007,5.28,896800000000.0,0.0845199,1.0295835105049704,533.33
8310,RUS,2008,5.36,943900000000.0,0.0522647,1.308394616624516,566.48
8311,RUS,2009,4.35,870100000000.0,-0.0811111,0.8715313548066294,552.39
8312,RUS,2010,4.55,909200000000.0,0.0407019,1.1029860097806043,503.93
8313,RUS,2011,,948000000000.0,0.0377559,1.3326647978366206,
8314,RUS,2012,,980600000000.0,0.03223,1.52564233625482,
8315,RUS,2013,,993500000000.0,0.0108553,1.602004613727052,
8316,RWA,1960,,,,,
8317,RWA,1961,20.09,608300000.0,-0.0650641,-1.0469882128377352,1191.97
8318,RWA,1962,19.26,677300000.0,0.0893342,-0.9785160026884706,1302.09
8319,RWA,1963,19.31,610800000.0,-0.1203895,-1.044507335658414,1391.49
8320,RWA,1964,19.35,534600000.0,-0.1518882,-1.1201244720841237,1128.59
8321,RWA,1965,19.58,572100000.0,0.0454726,-1.082911314394306,1118.13
8322,RWA,1966,19.28,612200000.0,0.0414462,-1.0431180444379942,1059.98
8323,RWA,1967,19.27,654500000.0,0.037413,-1.0011416025638797,1137.56
8324,RWA,1968,19.1,700400000.0,0.0364132,-0.9555926975515429,1211.89
8325,RWA,1969,19.49,777500000.0,0.0728017,-0.8790824453412774,1003.77
8326,RWA,1970,19.32,824200000.0,0.027461,-0.8327396596315577,1205.99
8327,RWA,1971,18.95,834200000.0,-0.0178613,-0.8228161509142731,1189.45
8328,RWA,1972,19.62,836300000.0,-0.0267506,-0.8207322140836433,1190.0
8329,RWA,1973,19.61,865100000.0,0.0044653,-0.7921525089778632,1191.12
8330,RWA,1974,19.24,877300000.0,-0.0159005,-0.7800458283427758,1084.29
8331,RWA,1975,19.28,858800000.0,-0.0522068,-0.7984043194697525,1176.95
8332,RWA,1976,19.43,1026000000.0,0.1464396,-0.6324832537167517,985.78
8333,RWA,1977,19.67,1047000000.0,-0.0126872,-0.6116438854104538,1241.12
8334,RWA,1978,19.63,1143000000.0,0.0544957,-0.5163782017245203,1222.48
8335,RWA,1979,19.77,1278000000.0,0.078551,-0.3824108340411763,1230.83
8336,RWA,1980,19.88,1393000000.0,0.0516658,-0.26829048379240183,1124.44
8337,RWA,1981,19.7,1468000000.0,0.019866,-0.1938641684127663,1157.78
8338,RWA,1982,19.53,1495000000.0,-0.0138546,-0.16707069487609752,1149.92
8339,RWA,1983,20.01,1584000000.0,0.0255169,-0.07875146729226333,1148.18
8340,RWA,1984,19.68,1517000000.0,-0.0791905,-0.1452389756980711,958.24
8341,RWA,1985,19.99,1584000000.0,0.0032419,-0.07875146729226333,1203.52
8342,RWA,1986,20.56,1670000000.0,0.0063871,0.006590707676385416,1063.92
8343,RWA,1987,20.56,1670000000.0,-0.051196,0.006590707676385416,1176.85
8344,RWA,1988,20.59,1745000000.0,-0.000234,0.08101702305602096,1283.77
8345,RWA,1989,19.77,1745000000.0,-0.0253167,0.08101702305602096,1041.19
8346,RWA,1990,20.33,1703000000.0,-0.0230246,0.039338286443425054,1088.95
8347,RWA,1991,19.98,1660000000.0,0.008514,-0.0033328010408993224,1160.2
8348,RWA,1992,20.23,1757000000.0,0.1204916,0.09292523351676264,1011.53
8349,RWA,1993,20.51,1615000000.0,-0.0085907,-0.047988590268680645,963.88
8350,RWA,1994,21.11,803400000.0,-0.6408247,-0.85338055776351,1146.28
8351,RWA,1995,20.56,1086000000.0,0.3131087,-0.5729422014130433,1171.64
8352,RWA,1996,19.9,1225000000.0,0.0741138,-0.43500543024278543,1133.0
8353,RWA,1997,20.17,1395000000.0,0.0423888,-0.2663057820489449,1224.69
8354,RWA,1998,19.64,1518000000.0,-0.0177045,-0.1442466248263426,987.39
8355,RWA,1999,19.53,1633000000.0,-0.0179648,-0.030126274577568116,1218.94
8356,RWA,2000,19.93,1769000000.0,0.0131002,0.10483344397750433,1140.58
8357,RWA,2001,20.42,1922000000.0,0.0406447,0.25666312735196084,1096.55
8358,RWA,2002,20.16,2182000000.0,0.1010844,0.5146743540013641,1222.56
8359,RWA,2003,20.09,2214000000.0,-0.0008995,0.5464295818966752,875.48
8360,RWA,2004,20.36,2368000000.0,0.0532064,0.6992516161428601,936.99
8361,RWA,2005,21.05,2581000000.0,0.067672,0.9106223518210251,1028.8
8362,RWA,2006,21.04,2802000000.0,0.0578036,1.129931894473018,1081.5
8363,RWA,2007,20.58,3016000000.0,0.0462057,1.3422949810229112,1620.01
8364,RWA,2008,20.31,3353000000.0,0.076799,1.676717224795407,995.79
8365,RWA,2009,20.73,3563000000.0,0.031027,1.8851109078583863,1326.51
8366,RWA,2010,21.86,3786000000.0,0.0320197,2.106405152253836,1185.75
8367,RWA,2011,,4068000000.0,0.0439622,2.3862480980812655,
8368,RWA,2012,,4365000000.0,0.0427758,2.6809763069846224,
8369,RWA,2013,,4565000000.0,0.0173412,2.879446481330317,
8370,SAU,1960,,,,,
8371,SAU,1961,,,,,
8372,SAU,1962,,,,,
8373,SAU,1963,,,,,
8374,SAU,1964,,,,,
8375,SAU,1965,,,,,
8376,SAU,1966,,,,,
8377,SAU,1967,,,,,
8378,SAU,1968,,,,,
8379,SAU,1969,25.77,53990000000.0,0.0203775,-1.6887197968345284,156.54
8380,SAU,1970,25.49,60490000000.0,0.0728715,-1.6290738034090324,85.87
8381,SAU,1971,24.7,72550000000.0,0.1385822,-1.5184075448380352,107.85
8382,SAU,1972,24.78,89590000000.0,0.1654325,-1.3620432789964274,148.66
8383,SAU,1973,25.51,112500000000.0,0.1800728,-1.1518140929382563,85.92
8384,SAU,1974,25.26,143500000000.0,0.1924322,-0.8673485858320447,132.92
8385,SAU,1975,24.97,151000000000.0,-0.0018563,-0.7985262857257032,159.03
8386,SAU,1976,25.27,170200000000.0,0.0652964,-0.6223411974534689,156.38
8387,SAU,1977,25.65,182100000000.0,0.0120235,-0.5131431479514071,118.89
8388,SAU,1978,25.86,180300000000.0,-0.067112,-0.5296604999769291,114.07
